TransactionID,CustomerID,ProductID,Timestamp,Quantity,UnitPrice,TotalPrice,PaymentMethod,Discount,Tax,OrderStatus
1444,307,P0428,2023-12-04,3,1821.1,5463.31,Cash,0.0,437.07,Completed
1445,213,P0560,2024-05-11,1,809.27,809.27,Cash,0.15,64.74,Completed
1446,245,P0255,2023-04-18,1,422.08,422.08,Credit Card,0.0,33.77,Completed
1447,433,P0358,2023-12-02,2,1949.06,3898.12,Credit Card,0.0,311.85,Completed
1448,244,P0661,2024-04-07,2,1438.52,2877.05,Cash,0.0,230.16,Completed
1449,108,P0879,2023-04-21,1,537.61,537.61,Cash,0.0,43.01,Completed
1450,422,P0314,2023-10-13,2,1938.6,3877.2,Cash,0.0,310.18,Pending
1451,16,P0344,2024-09-01,2,1858.47,3716.95,Debit Card,0.0,297.36,Completed
1452,55,P0980,2023-07-12,3,1542.05,4626.15,Credit Card,0.0,370.09,Completed
1453,374,P0794,2023-04-12,4,245.72,982.87,Debit Card,0.05,78.63,Completed
1454,488,P0161,2023-10-18,1,694.24,694.24,Cash,0.0,55.54,Completed
1455,400,P0636,2023-10-21,1,761.8,761.8,Credit Card,0.15,60.94,Completed
1456,387,P0811,2024-09-11,3,1284.35,3853.05,Cash,0.0,308.24,Completed
1457,258,P0657,2024-01-31,3,1430.65,4291.94,Credit Card,0.0,343.36,Completed
1458,419,P0368,2023-01-15,2,328.31,656.62,Cash,0.0,52.53,Completed
1459,231,P0201,2023-01-05,1,1310.48,1310.48,Cash,0.0,104.84,Completed
1460,249,P0792,2023-06-18,4,1030.15,4120.59,Credit Card,0.0,329.65,Failed
1461,499,P0955,2024-11-27,1,1947.31,1947.31,PayPal,0.0,155.78,Completed
1462,466,P0040,2023-02-12,3,1736.74,5210.21,Credit Card,0.0,416.82,Completed
1463,324,P0280,2023-09-01,4,1660.06,6640.24,Debit Card,0.05,531.22,Completed
1464,390,P0931,2023-04-01,3,924.04,2772.13,Debit Card,0.05,221.77,Completed
1465,221,P0500,2023-02-07,3,1685.38,5056.14,Credit Card,0.0,404.49,Completed
1466,173,P0336,2023-05-03,1,1357.19,1357.19,Debit Card,0.2,108.58,Completed
1467,423,P0538,2024-03-18,3,331.06,993.19,Debit Card,0.1,79.46,Completed
1468,262,P0354,2023-04-06,4,569.98,2279.92,PayPal,0.05,182.39,Completed
1469,425,P0975,2024-03-05,1,51.99,51.99,PayPal,0.05,4.16,Completed
1470,266,P0734,2023-12-11,2,945.36,1890.72,Credit Card,0.0,151.26,Completed
1471,191,P0973,2024-10-10,1,1074.24,1074.24,PayPal,0.2,85.94,Completed
1472,439,P0111,2023-09-16,4,753.04,3012.16,Debit Card,0.1,240.97,Completed
1473,175,P0302,2024-05-24,4,1381.16,5524.63,Debit Card,0.0,441.97,Completed
1474,374,P0156,2023-03-22,3,1000.14,3000.41,PayPal,0.0,240.03,Completed
1475,157,P0683,2024-06-02,1,146.42,146.42,Debit Card,0.1,11.71,Completed
1476,42,P0013,2023-07-23,2,325.27,650.55,Credit Card,0.0,52.04,Completed
1477,3,P0254,2023-12-23,3,374.76,1124.29,Credit Card,0.0,89.94,Completed
1478,59,P0446,2023-10-06,1,469.68,469.68,Credit Card,0.0,37.57,Completed
1479,329,P0728,2023-03-01,1,933.35,933.35,Cash,0.0,74.67,Completed
1480,281,P0538,2023-11-07,1,687.61,687.61,PayPal,0.0,55.01,Completed
1481,440,P0009,2024-08-03,4,1729.51,6918.03,Cash,0.0,553.44,Completed
1482,27,P0550,2024-10-07,4,892.93,3571.72,Debit Card,0.0,285.74,Completed
1483,12,P0603,2023-07-09,1,1741.74,1741.74,Cash,0.0,139.34,Completed
1484,402,P0180,2024-10-16,1,1213.87,1213.87,Credit Card,0.0,97.11,Completed
1485,441,P0887,2023-05-26,1,1648.06,1648.06,Cash,0.1,131.84,Completed
1486,201,P0385,2024-04-12,2,848.47,1696.94,PayPal,0.2,135.75,Completed
1487,493,P0823,2023-12-05,3,1110.01,3330.02,PayPal,0.0,266.4,Completed
1488,356,P0460,2024-02-27,3,254.4,763.21,Cash,0.1,61.06,Completed
1489,148,P0424,2024-11-20,3,421.25,1263.74,Debit Card,0.15,101.1,Completed
1490,191,P0079,2024-01-28,1,1860.62,1860.62,Debit Card,0.0,148.85,Completed
1491,294,P0610,2023-09-08,4,488.51,1954.03,PayPal,0.0,156.32,Failed
1492,236,P0048,2023-02-15,2,1656.26,3312.52,PayPal,0.0,265.0,Completed
1493,45,P0293,2023-02-21,2,364.04,728.08,PayPal,0.0,58.25,Completed
1494,262,P0580,2024-04-22,3,1207.69,3623.07,Credit Card,0.05,289.85,Completed
1495,214,P0732,2024-03-18,2,1238.66,2477.32,Cash,0.0,198.19,Completed
1496,498,P0905,2024-05-04,2,704.3,1408.61,Cash,0.0,112.69,Completed
1497,334,P0822,2023-12-17,3,647.37,1942.12,PayPal,0.05,155.37,Completed
1498,393,P0613,2023-12-13,1,809.62,809.62,Cash,0.0,64.77,Completed
1499,320,P0530,2024-01-07,1,1020.27,1020.27,Debit Card,0.0,81.62,Completed
1500,212,P0271,2023-07-27,3,1324.53,3973.58,Debit Card,0.1,317.89,Completed
1501,210,P0312,2024-06-07,2,1253.72,2507.44,Cash,0.0,200.59,Completed
1502,348,P0249,2023-09-01,1,1867.6,1867.6,Cash,0.05,149.41,Completed
1503,306,P0221,2023-11-17,1,976.64,976.64,Cash,0.15,78.13,Completed
1504,332,P0659,2024-07-06,1,1985.55,1985.55,Debit Card,0.05,158.84,Completed
1505,239,P0249,2024-08-08,3,1018.61,3055.83,Cash,0.05,244.47,Completed
1506,24,P0026,2023-08-22,1,1151.4,1151.4,Debit Card,0.0,92.11,Completed
1507,258,P0624,2024-12-18,1,874.24,874.24,Debit Card,0.05,69.94,Completed
1508,86,P0023,2023-01-09,3,1822.33,5466.99,Credit Card,0.0,437.36,Completed
1509,43,P1000,2023-07-18,3,902.39,2707.18,Cash,0.05,216.57,Completed
1510,454,P0281,2024-10-08,1,1910.97,1910.97,Debit Card,0.0,152.88,Pending
1511,98,P0062,2023-12-08,4,188.85,755.41,Cash,0.1,60.43,Failed
1512,347,P0526,2024-12-06,4,1771.35,7085.39,Cash,0.1,566.83,Completed
1513,366,P0217,2024-02-16,4,409.52,1638.07,Credit Card,0.0,131.05,Completed
1514,62,P0069,2023-02-17,3,1271.6,3814.81,Credit Card,0.0,305.19,Completed
1515,487,P0859,2024-03-06,1,1883.34,1883.34,Debit Card,0.1,150.67,Completed
1516,206,P0793,2023-09-27,4,1178.04,4712.16,Debit Card,0.0,376.97,Completed
1517,106,P0189,2023-07-12,4,1781.25,7124.98,Debit Card,0.05,570.0,Completed
1518,193,P0639,2024-07-05,1,1286.3,1286.3,Credit Card,0.0,102.9,Completed
1519,299,P0370,2024-02-11,1,1720.31,1720.31,Cash,0.0,137.62,Completed
1520,165,P0013,2024-06-12,2,1242.07,2484.14,Cash,0.0,198.73,Completed
1521,339,P0198,2023-04-14,4,1672.18,6688.73,Credit Card,0.0,535.1,Completed
1522,202,P0970,2023-02-11,4,1320.11,5280.42,Debit Card,0.0,422.43,Completed
1523,53,P0597,2024-06-14,1,412.77,412.77,Credit Card,0.15,33.02,Completed
1524,147,P0380,2024-11-19,3,1309.29,3927.87,Debit Card,0.0,314.23,Completed
1525,224,P0761,2024-07-24,4,1411.71,5646.84,Cash,0.0,451.75,Completed
1526,262,P0783,2024-11-18,3,1622.39,4867.18,Cash,0.0,389.37,Completed
1527,418,P0064,2023-04-05,1,1838.11,1838.11,Credit Card,0.05,147.05,Completed
1528,174,P0073,2024-05-20,4,1800.09,7200.37,Credit Card,0.1,576.03,Completed
1529,64,P0837,2024-07-26,4,304.86,1219.45,Credit Card,0.0,97.56,Completed
1530,103,P0316,2023-07-01,2,1413.46,2826.91,Credit Card,0.05,226.15,Completed
1531,11,P0138,2023-08-28,3,1973.32,5919.95,Cash,0.0,473.6,Completed
1532,422,P0835,2023-12-02,2,1564.35,3128.7,Credit Card,0.0,250.3,Completed
1533,203,P0608,2024-03-14,3,354.01,1062.02,Cash,0.05,84.96,Completed
1534,18,P0307,2024-05-30,4,258.17,1032.7,Debit Card,0.1,82.62,Completed
1535,169,P0059,2024-03-27,1,1711.08,1711.08,Debit Card,0.0,136.89,Completed
1536,3,P0805,2024-02-03,1,1120.46,1120.46,Credit Card,0.1,89.64,Completed
1537,134,P0725,2024-02-02,3,976.73,2930.19,Credit Card,0.1,234.42,Completed
1538,115,P0709,2023-08-29,2,239.47,478.94,PayPal,0.0,38.32,Completed
1539,303,P0782,2024-01-21,3,1026.89,3080.67,Credit Card,0.0,246.45,Completed
1540,192,P0925,2023-09-18,3,254.04,762.13,Cash,0.1,60.97,Completed
1541,162,P0312,2023-10-05,1,276.23,276.23,Debit Card,0.05,22.1,Completed
1542,499,P0402,2023-07-29,1,1309.23,1309.23,Debit Card,0.1,104.74,Completed
1543,465,P0135,2023-07-27,4,1501.46,6005.83,PayPal,0.05,480.47,Completed
1544,483,P0966,2023-02-13,2,1867.72,3735.43,Credit Card,0.0,298.83,Completed
1545,464,P0148,2023-10-21,4,1206.33,4825.31,Cash,0.1,386.02,Completed
1546,141,P0446,2023-03-07,2,1718.2,3436.4,Debit Card,0.0,274.91,Completed
1547,361,P0753,2023-02-02,2,471.08,942.16,Credit Card,0.0,75.37,Completed
1548,169,P0810,2023-03-20,3,1594.73,4784.19,Cash,0.0,382.74,Completed
1549,343,P0360,2024-09-11,1,1692.22,1692.22,PayPal,0.0,135.38,Completed
1550,456,P0281,2023-07-07,3,545.13,1635.39,Cash,0.05,130.83,Completed
1551,252,P0050,2023-07-18,4,586.07,2344.29,Debit Card,0.05,187.54,Completed
1552,236,P0333,2023-01-31,4,468.77,1875.08,Debit Card,0.1,150.01,Completed
1553,371,P0100,2023-08-15,1,112.44,112.44,Cash,0.0,8.99,Completed
1554,93,P0519,2023-02-01,2,1813.63,3627.26,Debit Card,0.0,290.18,Completed
1555,298,P0309,2024-07-10,2,681.35,1362.7,PayPal,0.2,109.02,Completed
1556,11,P0818,2024-12-07,3,1861.78,5585.33,PayPal,0.0,446.83,Completed
1557,224,P0153,2024-02-16,4,207.65,830.61,Cash,0.1,66.45,Pending
1558,458,P0554,2024-12-09,2,1670.52,3341.04,Credit Card,0.05,267.28,Completed
1559,450,P0639,2023-10-03,3,1788.34,5365.01,Debit Card,0.0,429.2,Pending
1560,183,P0540,2024-11-08,2,323.97,647.94,PayPal,0.0,51.84,Completed
1561,96,P0122,2024-02-24,4,1792.93,7171.71,Cash,0.1,573.74,Completed
1562,326,P0649,2024-02-24,1,1763.46,1763.46,Debit Card,0.0,141.08,Completed
1563,260,P0799,2023-07-03,3,1164.16,3492.48,Debit Card,0.0,279.4,Completed
1564,265,P0783,2023-01-08,4,1212.95,4851.81,Cash,0.1,388.14,Pending
1565,83,P0807,2024-11-07,2,1196.81,2393.61,Credit Card,0.15,191.49,Completed
1566,191,P0671,2024-09-30,3,1899.88,5699.64,PayPal,0.05,455.97,Completed
1567,153,P0619,2023-05-26,4,519.31,2077.25,Credit Card,0.1,166.18,Completed
1568,247,P0254,2024-10-22,4,427.28,1709.11,Credit Card,0.1,136.73,Failed
1569,215,P0991,2023-02-19,4,1818.4,7273.61,Credit Card,0.0,581.89,Completed
1570,79,P0057,2023-07-12,1,1670.7,1670.7,PayPal,0.0,133.66,Completed
1571,109,P0794,2024-12-23,4,216.98,867.91,Debit Card,0.0,69.43,Completed
1572,172,P0468,2024-05-26,4,1561.87,6247.46,Cash,0.0,499.8,Completed
1573,120,P0105,2023-07-08,2,949.23,1898.45,Credit Card,0.0,151.88,Completed
1574,160,P0264,2023-12-01,1,95.02,95.02,Credit Card,0.0,7.6,Completed
1575,383,P0842,2024-05-10,2,1218.79,2437.58,Credit Card,0.15,195.01,Completed
1576,351,P0583,2023-05-25,1,580.33,580.33,PayPal,0.05,46.43,Completed
1577,153,P0053,2024-05-12,1,636.57,636.57,Credit Card,0.0,50.93,Completed
1578,428,P0083,2024-03-27,2,138.82,277.65,Cash,0.0,22.21,Completed
1579,265,P0711,2023-12-05,2,473.04,946.08,PayPal,0.0,75.69,Completed
1580,184,P0265,2024-11-16,1,1450.96,1450.96,Cash,0.0,116.08,Completed
1581,412,P0023,2024-06-14,4,1392.82,5571.29,Cash,0.05,445.7,Completed
1582,451,P0783,2024-10-16,3,1918.07,5754.2,Credit Card,0.0,460.34,Completed
1583,68,P0718,2024-07-28,4,1756.23,7024.92,Credit Card,0.1,561.99,Failed
1584,207,P0669,2024-04-27,3,1286.45,3859.35,Debit Card,0.0,308.75,Completed
1585,379,P0906,2023-12-02,1,109.27,109.27,Credit Card,0.0,8.74,Completed
1586,428,P0825,2024-10-25,4,1874.31,7497.26,Cash,0.15,599.78,Completed
1587,307,P0533,2024-12-16,4,117.76,471.05,Credit Card,0.1,37.68,Completed
1588,76,P0698,2024-03-24,2,1710.0,3420.0,Cash,0.1,273.6,Completed
1589,190,P0006,2024-03-01,2,795.54,1591.07,Debit Card,0.0,127.29,Completed
1590,87,P0762,2023-01-10,2,1886.85,3773.7,Cash,0.0,301.9,Completed
1591,480,P0305,2023-02-24,2,361.93,723.86,PayPal,0.0,57.91,Completed
1592,272,P0788,2023-05-29,3,767.27,2301.82,Cash,0.0,184.15,Completed
1593,395,P0975,2024-03-28,1,142.85,142.85,Cash,0.2,11.43,Completed
1594,172,P0963,2023-04-20,4,1022.1,4088.41,Debit Card,0.0,327.07,Completed
1595,51,P0112,2024-12-25,3,217.65,652.95,Cash,0.1,52.24,Completed
1596,494,P0234,2023-01-10,2,1131.3,2262.6,Debit Card,0.05,181.01,Completed
1597,239,P0334,2023-07-20,3,438.91,1316.73,PayPal,0.05,105.34,Completed
1598,152,P0392,2023-01-08,3,226.79,680.37,Debit Card,0.05,54.43,Completed
1599,446,P0620,2024-09-25,3,453.16,1359.47,Credit Card,0.05,108.76,Completed
1600,228,P0757,2023-02-16,3,1578.09,4734.28,Debit Card,0.0,378.74,Completed
1601,286,P0513,2023-09-18,2,1976.55,3953.1,Debit Card,0.0,316.25,Completed
1602,383,P0412,2023-12-15,4,1996.03,7984.1,Debit Card,0.0,638.73,Completed
1603,192,P0663,2024-03-12,1,535.05,535.05,Credit Card,0.0,42.8,Completed
1604,223,P0259,2024-01-17,1,882.96,882.96,PayPal,0.0,70.64,Pending
1605,55,P0766,2024-12-12,2,1420.12,2840.25,Credit Card,0.15,227.22,Completed
1606,177,P0449,2024-08-25,3,1677.6,5032.81,PayPal,0.0,402.62,Completed
1607,214,P0594,2023-09-24,4,594.91,2379.65,Credit Card,0.0,190.37,Completed
1608,211,P0988,2024-05-26,3,494.95,1484.84,Credit Card,0.0,118.79,Completed
1609,46,P0454,2024-12-02,2,1129.86,2259.72,Credit Card,0.05,180.78,Completed
1610,327,P0383,2023-10-22,2,1161.96,2323.93,PayPal,0.0,185.91,Completed
1611,30,P0627,2024-08-03,4,640.11,2560.45,PayPal,0.05,204.84,Completed
1612,311,P0044,2023-02-05,3,681.51,2044.53,Cash,0.05,163.56,Completed
1613,13,P0122,2023-08-27,4,1148.6,4594.39,PayPal,0.0,367.55,Completed
1614,291,P0207,2024-01-10,4,1642.65,6570.61,Debit Card,0.1,525.65,Completed
1615,276,P0096,2023-10-29,2,1285.78,2571.55,Debit Card,0.0,205.72,Pending
1616,207,P0564,2023-02-19,2,489.88,979.76,Debit Card,0.15,78.38,Completed
1617,205,P0320,2024-10-24,3,943.23,2829.69,Credit Card,0.0,226.38,Completed
1618,132,P0334,2024-05-28,4,125.85,503.39,PayPal,0.05,40.27,Completed
1619,89,P0561,2024-10-21,4,1975.96,7903.83,PayPal,0.0,632.31,Completed
1620,296,P0106,2023-01-16,3,1892.43,5677.29,Credit Card,0.1,454.18,Completed
1621,347,P0081,2023-02-22,4,1225.67,4902.69,Credit Card,0.0,392.22,Completed
1622,233,P0610,2023-12-27,2,1289.46,2578.92,Credit Card,0.0,206.31,Completed
1623,166,P0803,2023-10-29,1,323.56,323.56,Credit Card,0.1,25.88,Completed
1624,178,P0858,2024-10-29,4,357.34,1429.37,PayPal,0.0,114.35,Completed
1625,266,P0360,2024-05-20,4,796.98,3187.91,Cash,0.1,255.03,Completed
1626,195,P0780,2023-10-10,2,1692.83,3385.66,Credit Card,0.0,270.85,Completed
1627,79,P0691,2024-12-04,3,1608.57,4825.71,PayPal,0.0,386.06,Completed
1628,111,P0456,2023-04-13,2,122.5,245.0,Cash,0.0,19.6,Completed
1629,335,P0611,2024-01-22,3,220.53,661.58,Credit Card,0.0,52.93,Completed
1630,136,P0562,2023-01-26,4,521.61,2086.45,Debit Card,0.1,166.92,Completed
1631,49,P0654,2024-04-12,2,1771.8,3543.6,Debit Card,0.05,283.49,Completed
1632,394,P0786,2023-09-30,2,1392.83,2785.65,Cash,0.0,222.85,Completed
1633,484,P0766,2024-04-17,3,1962.64,5887.93,Credit Card,0.0,471.03,Completed
1634,493,P0765,2023-04-05,2,1586.34,3172.67,PayPal,0.0,253.81,Completed
1635,381,P0109,2023-05-28,4,337.18,1348.74,Debit Card,0.0,107.9,Completed
1636,37,P0698,2023-05-23,1,1002.98,1002.98,Credit Card,0.1,80.24,Completed
1637,410,P0836,2024-03-21,2,191.89,383.77,Credit Card,0.0,30.7,Completed
1638,329,P0363,2023-09-20,3,1527.82,4583.47,PayPal,0.0,366.68,Completed
1639,308,P0262,2024-07-24,2,205.25,410.5,Credit Card,0.0,32.84,Completed
1640,413,P0229,2023-11-20,2,425.96,851.93,PayPal,0.05,68.15,Completed
1641,217,P0833,2024-09-16,2,1779.47,3558.94,Cash,0.0,284.71,Completed
1642,64,P0731,2023-02-06,2,1112.77,2225.53,PayPal,0.0,178.04,Completed
1643,387,P0365,2023-06-01,3,858.51,2575.53,Credit Card,0.0,206.04,Completed
1644,87,P0551,2023-02-01,1,829.04,829.04,Cash,0.2,66.32,Completed
1645,270,P0940,2024-06-23,2,1143.87,2287.73,PayPal,0.0,183.02,Completed
1646,32,P0649,2023-03-30,4,1360.56,5442.26,PayPal,0.0,435.38,Completed
1647,80,P0646,2024-06-05,4,833.18,3332.72,Cash,0.1,266.62,Failed
1648,205,P0810,2023-11-12,4,843.93,3375.7,Cash,0.2,270.06,Completed
1649,465,P0783,2024-05-22,4,808.79,3235.16,PayPal,0.0,258.81,Completed
1650,483,P0226,2023-05-12,4,536.88,2147.51,Cash,0.0,171.8,Completed
1651,151,P0697,2023-06-06,2,1607.8,3215.61,Credit Card,0.0,257.25,Completed
1652,161,P0402,2023-11-03,2,944.28,1888.56,Credit Card,0.05,151.08,Completed
1653,36,P0303,2024-10-16,2,742.77,1485.54,Debit Card,0.0,118.84,Completed
1654,171,P0695,2023-10-06,2,1865.71,3731.41,Credit Card,0.0,298.51,Completed
1655,323,P0999,2024-01-15,3,325.07,975.2,Credit Card,0.05,78.02,Completed
1656,301,P0528,2024-04-15,4,1617.84,6471.38,Debit Card,0.05,517.71,Completed
1657,184,P0504,2024-03-02,3,1929.49,5788.48,Debit Card,0.0,463.08,Completed
1658,429,P0034,2024-06-03,1,816.27,816.27,Cash,0.1,65.3,Completed
1659,468,P0024,2024-02-27,4,711.19,2844.78,PayPal,0.0,227.58,Completed
1660,12,P0641,2024-05-09,4,876.6,3506.42,PayPal,0.0,280.51,Completed
1661,369,P0103,2023-10-09,4,1438.51,5754.03,Cash,0.1,460.32,Completed
1662,393,P0527,2024-07-20,1,1728.81,1728.81,Cash,0.1,138.31,Completed
1663,185,P0105,2023-05-29,3,289.54,868.61,Debit Card,0.0,69.49,Completed
1664,259,P0897,2023-02-11,4,416.89,1667.55,Debit Card,0.1,133.4,Completed
1665,209,P0248,2024-12-11,3,608.99,1826.96,PayPal,0.1,146.16,Completed
1666,434,P0446,2024-02-17,4,645.85,2583.39,Debit Card,0.0,206.67,Completed
1667,351,P0069,2024-11-09,3,1044.63,3133.9,Debit Card,0.0,250.71,Completed
1668,91,P0664,2023-10-19,4,971.97,3887.87,Cash,0.1,311.03,Completed
1669,116,P0704,2024-08-03,4,568.31,2273.24,Debit Card,0.0,181.86,Completed
1670,437,P0016,2024-11-25,3,1681.12,5043.37,Debit Card,0.15,403.47,Completed
1671,155,P0073,2024-04-28,1,1878.62,1878.62,Debit Card,0.0,150.29,Completed
1672,476,P0416,2024-01-25,2,452.7,905.4,PayPal,0.2,72.43,Completed
1673,320,P0118,2024-02-27,2,826.89,1653.79,PayPal,0.05,132.3,Completed
1674,25,P0420,2024-12-03,4,147.35,589.4,Credit Card,0.0,47.15,Completed
1675,288,P0865,2024-04-10,4,927.56,3710.22,Cash,0.0,296.82,Pending
1676,331,P0710,2023-09-05,1,93.86,93.86,Credit Card,0.1,7.51,Completed
1677,442,P0849,2024-07-10,1,1973.05,1973.05,Cash,0.1,157.84,Completed
1678,74,P0623,2024-12-28,3,737.24,2211.72,Cash,0.0,176.94,Completed
1679,330,P0339,2023-11-09,2,1026.83,2053.66,Credit Card,0.2,164.29,Completed
1680,285,P0223,2024-07-15,1,1997.56,1997.56,PayPal,0.0,159.81,Completed
1681,405,P0828,2024-11-01,3,1831.9,5495.71,Cash,0.0,439.66,Completed
1682,420,P0052,2024-07-16,1,1391.82,1391.82,Credit Card,0.0,111.35,Completed
1683,185,P0145,2023-09-14,4,121.94,487.77,PayPal,0.0,39.02,Completed
1684,354,P0040,2023-09-16,1,206.62,206.62,PayPal,0.1,16.53,Completed
1685,21,P0989,2023-03-25,3,954.54,2863.61,Credit Card,0.0,229.09,Completed
1686,236,P0410,2024-12-02,1,387.78,387.78,Cash,0.0,31.02,Pending
1687,471,P0871,2024-10-10,1,955.32,955.32,PayPal,0.15,76.43,Failed
1688,113,P0455,2024-11-05,2,1136.06,2272.13,Debit Card,0.05,181.77,Completed
1689,132,P0466,2024-05-22,4,781.72,3126.88,Cash,0.0,250.15,Completed
1690,270,P0162,2023-06-05,4,798.68,3194.73,Credit Card,0.0,255.58,Completed
1691,93,P0805,2023-04-27,4,370.38,1481.52,Cash,0.1,118.52,Completed
1692,274,P0181,2023-06-29,3,427.1,1281.29,PayPal,0.1,102.5,Completed
1693,11,P0162,2023-09-19,3,457.23,1371.7,Credit Card,0.0,109.74,Pending
1694,260,P0333,2023-10-02,2,1763.92,3527.84,Credit Card,0.1,282.23,Completed
1695,305,P0833,2024-12-23,2,1970.63,3941.26,Credit Card,0.1,315.3,Completed
1696,50,P0999,2023-01-15,4,1779.3,7117.2,Cash,0.05,569.38,Completed
1697,245,P0961,2024-01-23,1,828.63,828.63,Debit Card,0.0,66.29,Completed
1698,134,P0066,2023-06-24,1,1058.71,1058.71,PayPal,0.0,84.7,Completed
1699,328,P0871,2023-02-20,1,1286.4,1286.4,Cash,0.0,102.91,Completed
1700,337,P0363,2024-05-22,1,1607.06,1607.06,Debit Card,0.2,128.57,Completed
1701,138,P0766,2023-08-27,1,132.83,132.83,Debit Card,0.0,10.63,Completed
1702,13,P0905,2023-11-14,1,1443.97,1443.97,Credit Card,0.05,115.52,Completed
1703,289,P0916,2023-04-18,4,1336.5,5346.01,Credit Card,0.0,427.68,Completed
1704,356,P0014,2024-10-18,3,406.64,1219.93,Cash,0.0,97.59,Completed
1705,106,P0770,2024-06-06,2,1994.55,3989.1,Cash,0.1,319.13,Completed
1706,174,P0216,2024-04-15,1,1989.89,1989.89,PayPal,0.0,159.19,Completed
1707,419,P0372,2024-04-28,2,1932.7,3865.39,PayPal,0.15,309.23,Completed
1708,264,P0695,2024-11-22,2,482.89,965.78,PayPal,0.0,77.26,Completed
1709,317,P0112,2023-04-10,4,1330.61,5322.44,PayPal,0.0,425.79,Completed
1710,303,P0090,2023-06-14,4,1875.11,7500.45,PayPal,0.0,600.04,Completed
1711,402,P0618,2024-06-25,2,1843.08,3686.17,Debit Card,0.0,294.89,Completed
1712,321,P0046,2023-07-16,2,559.2,1118.39,Debit Card,0.0,89.47,Completed
1713,335,P0847,2024-09-05,1,1964.98,1964.98,Cash,0.0,157.2,Completed
1714,478,P0633,2023-05-14,3,1873.78,5621.33,PayPal,0.0,449.71,Completed
1715,180,P0463,2024-01-13,2,284.01,568.01,Cash,0.0,45.44,Completed
1716,376,P0089,2023-11-14,1,1664.47,1664.47,Cash,0.05,133.16,Pending
1717,312,P0152,2023-02-01,3,208.49,625.48,Debit Card,0.0,50.04,Completed
1718,148,P0656,2024-08-24,3,974.61,2923.84,Cash,0.0,233.91,Completed
1719,385,P0865,2024-03-18,3,586.19,1758.57,Cash,0.0,140.69,Completed
1720,260,P0717,2024-11-14,4,50.31,201.23,PayPal,0.05,16.1,Failed
1721,388,P0833,2023-12-06,2,1306.8,2613.61,Cash,0.0,209.09,Completed
1722,153,P0823,2024-12-04,1,707.08,707.08,PayPal,0.0,56.57,Completed
1723,476,P0263,2024-05-05,2,1399.17,2798.34,Credit Card,0.05,223.87,Completed
1724,234,P0295,2024-11-14,3,1524.85,4574.54,Debit Card,0.1,365.96,Completed
1725,158,P0814,2024-01-11,4,1720.32,6881.26,Credit Card,0.05,550.5,Pending
1726,274,P0108,2024-07-23,3,1754.41,5263.23,Cash,0.2,421.06,Completed
1727,445,P0870,2023-09-11,3,670.32,2010.95,Debit Card,0.0,160.88,Completed
1728,49,P0846,2024-05-25,4,1720.47,6881.89,Debit Card,0.0,550.55,Completed
1729,160,P0408,2024-12-21,3,908.01,2724.04,Credit Card,0.0,217.92,Completed
1730,365,P0671,2023-02-11,2,994.47,1988.94,Cash,0.0,159.11,Completed
1731,126,P0052,2024-09-28,4,1661.2,6644.81,Credit Card,0.0,531.58,Completed
1732,117,P0470,2024-09-07,2,1383.57,2767.15,Debit Card,0.0,221.37,Completed
1733,68,P0246,2024-05-29,1,221.51,221.51,PayPal,0.05,17.72,Pending
1734,325,P0933,2023-12-13,3,654.03,1962.09,Cash,0.0,156.97,Completed
1735,351,P0108,2024-03-03,4,1256.42,5025.68,Credit Card,0.0,402.05,Completed
1736,95,P0447,2024-03-25,1,1264.06,1264.06,Cash,0.0,101.12,Completed
1737,157,P0085,2023-03-25,1,1343.94,1343.94,PayPal,0.0,107.51,Completed
1738,341,P0573,2023-09-03,4,1937.21,7748.84,Credit Card,0.05,619.91,Completed
1739,231,P0645,2023-01-04,3,353.4,1060.2,Credit Card,0.2,84.82,Completed
1740,6,P0952,2023-12-26,4,649.28,2597.14,Credit Card,0.15,207.77,Completed
1741,399,P0346,2024-12-05,3,257.7,773.09,Debit Card,0.0,61.85,Completed
1742,95,P0589,2024-08-03,3,1858.9,5576.71,Debit Card,0.1,446.14,Completed
1743,1,P0747,2024-10-10,1,191.73,191.73,Debit Card,0.1,15.34,Pending
1744,40,P0447,2023-10-21,2,1367.7,2735.41,Cash,0.1,218.83,Completed
1745,66,P0480,2024-06-09,3,923.39,2770.16,PayPal,0.0,221.61,Failed
1746,37,P0155,2024-06-10,2,1109.91,2219.82,PayPal,0.0,177.59,Completed
1747,194,P0647,2023-08-03,2,1303.03,2606.06,PayPal,0.0,208.48,Completed
1748,484,P0337,2024-07-08,4,1373.62,5494.5,PayPal,0.0,439.56,Completed
1749,138,P0948,2024-12-02,1,1044.0,1044.0,Cash,0.0,83.52,Completed
1750,166,P0790,2024-02-15,2,464.21,928.42,PayPal,0.0,74.27,Completed
1751,369,P0914,2023-02-20,3,696.22,2088.66,Debit Card,0.2,167.09,Completed
1752,167,P0435,2024-09-18,1,838.41,838.41,Cash,0.1,67.07,Completed
1753,329,P0845,2023-12-26,4,113.13,452.53,Credit Card,0.0,36.2,Completed
1754,258,P0483,2024-06-19,1,155.03,155.03,Credit Card,0.0,12.4,Completed
1755,265,P0998,2023-02-14,2,1556.44,3112.89,PayPal,0.0,249.03,Completed
